--- Page 28 ---
1| Character: 'ç' | Code: 231 | Mapped: 'ח'
1683| Character: ' ' | Code: 32 | Mapped: ' '
1684| Character: '.' | Code: 46 | Mapped: '.'
1685| Character: 'Í' | Code: 205 | Mapped: 'ך'
1686| Character: 'Ï' | Code: 207 | Mapped: 'ל'
1687| Character: 'È' | Code: 200 | Mapped: 'י'
1688| Character: '‡' | Code: 8225 | Mapped: 'א'
1689| Character: 'Â' | Code: 194 | Mapped: 'ו'
1690| Character: ' ' | Code: 32 | Mapped: ' '
1691| Character: '‚' | Code: 8218 | Mapped: 'ג'
1692| Character: 'Î' | Code: 206 | Mapped: 'כ'
1693| Character: ' ' | Code: 32 | Mapped: ' '
1694| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1695| Character: '"' | Code: 34 | Mapped: '"'
1696| Character: 'Ò' | Code: 210 | Mapped: 'ס'
1697| Character: ' ' | Code: 32 | Mapped: ' '
1698| Character: 'Ë' | Code: 203 | Mapped: 'ט'
1699| Character: '"' | Code: 34 | Mapped: '"'
1700| Character: 'Ù' | Code: 217 | Mapped: 'פ'
1701| Character: '¯' | Code: 175 | Mapped: 'ר'
1702| Character: '˙' | Code: 729 | Mapped: 'ת'
1703| Character: ' ' | Code: 32 | Mapped: ' '
1704| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1705| Character: '"' | Code: 34 | Mapped: '"'
1706| Character: '‰' | Code: 8240 | Mapped: 'ה'
1707| Character: 'Ò' | Code: 210 | Mapped: 'ס'
1708| Character: '\n' | Code: 10 | Mapped: '\n'
1709| Character: '(' | Code: 40 | Mapped: '('
1710| Character: '6' | Code: 54 | Mapped: '6'
1711| Character: '4' | Code: 52 | Mapped: '4'
1712| Character: '\n' | Code: 10 | Mapped: '\n'
1713| Character: 'Î' | Code: 206 | Mapped: 'כ'
1714| Character: ' ' | Code: 32 | Mapped: ' '
1715| Character: '·' | Code: 183 | Mapped: 'ב'
1716| Character: '˙' | Code: 729 | Mapped: 'ת'
1717| Character: 'Î' | Code: 206 | Mapped: 'כ'
1718| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1719| Character: '·' | Code: 183 | Mapped: 'ב'
1720| Character: ' ' | Code: 32 | Mapped: ' '
1721| Character: '‡' | Code: 8225 | Mapped: 'א'
1722| Character: '·' | Code: 183 | Mapped: 'ב'
1723| Character: 'Â' | Code: 194 | Mapped: 'ו'
1724| Character: '‰' | Code: 8240 | Mapped: 'ה'
1725| Character: '\n' | Code: 10 | Mapped: '\n'
1726| Character: '˜' | Code: 732 | Mapped: 'ק'
1727| Character: '"' | Code: 34 | Mapped: '"'
1728| Character: '\n' | Code: 10 | Mapped: '\n'
1729| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1730| Character: ' ' | Code: 32 | Mapped: ' '
1731| Character: '¯' | Code: 175 | Mapped: 'ר'
1732| Character: '"' | Code: 34 | Mapped: '"'
1733| Character: 'Â' | Code: 194 | Mapped: 'ו'
1734| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1735| Character: '„' | Code: 8222 | Mapped: 'ד'
1736| Character: '‡' | Code: 8225 | Mapped: 'א'
1737| Character: ' ' | Code: 32 | Mapped: ' '
1738| Character: '\n' | Code: 10 | Mapped: '\n'
1739| Character: 'Â' | Code: 194 | Mapped: 'ו'
1740| Character: '‰' | Code: 8240 | Mapped: 'ה'
1741| Character: '\n' | Code: 10 | Mapped: '\n'
1742| Character: 'ˆ' | Code: 710 | Mapped: 'צ'
1743| Character: '"' | Code: 34 | Mapped: '"'
1744| Character: 'È' | Code: 200 | Mapped: 'י'
1745| Character: 'È' | Code: 200 | Mapped: 'י'
1746| Character: '¯' | Code: 175 | Mapped: 'ר'
1747| Character: '\n' | Code: 10 | Mapped: '\n'
1748| Character: 'Ë' | Code: 203 | Mapped: 'ט'
1749| Character: '"' | Code: 34 | Mapped: '"'
1750| Character: '˘' | Code: 728 | Mapped: 'ש'
1751| Character: '˙' | Code: 729 | Mapped: 'ת'
1752| Character: ' ' | Code: 32 | Mapped: ' '
1753| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1754| Character: '"' | Code: 34 | Mapped: '"'
1755| Character: '‰' | Code: 8240 | Mapped: 'ה'
1756| Character: 'Ò' | Code: 210 | Mapped: 'ס'
1757| Character: ' ' | Code: 32 | Mapped: ' '
1758| Character: '.' | Code: 46 | Mapped: '.'
1759| Character: 'Í' | Code: 205 | Mapped: 'ך'
1760| Character: 'Ï' | Code: 207 | Mapped: 'ל'
1761| Character: 'È' | Code: 200 | Mapped: 'י'
1762| Character: '‡' | Code: 8225 | Mapped: 'א'
1763| Character: 'Â' | Code: 194 | Mapped: 'ו'
1764| Character: ' ' | Code: 32 | Mapped: ' '
1765| Character: '„' | Code: 8222 | Mapped: 'ד'
1766| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1767| Character: '˜' | Code: 732 | Mapped: 'ק'
1768| Character: ' ' | Code: 32 | Mapped: ' '
1769| Character: "'" | Code: 39 | Mapped: "'"
1770| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1771| Character: ' ' | Code: 32 | Mapped: ' '
1772| Character: '‚' | Code: 8218 | Mapped: 'ג'
1773| Character: '"' | Code: 34 | Mapped: '"'
1774| Character: 'Á' | Code: 193 | Mapped: 'ח'
1775| Character: ' ' | Code: 32 | Mapped: ' '
1776| Character: 'Â' | Code: 194 | Mapped: 'ו'
1777| Character: 'Ï' | Code: 207 | Mapped: 'ל'
1778| Character: '˘' | Code: 728 | Mapped: 'ש'
1779| Character: ' ' | Code: 32 | Mapped: ' '
1780| Character: '˜' | Code: 732 | Mapped: 'ק'
1781| Character: '"' | Code: 34 | Mapped: '"'
1782| Character: '‚' | Code: 8218 | Mapped: 'ג'
1783| Character: '‡' | Code: 8225 | Mapped: 'א'
1784| Character: ')' | Code: 41 | Mapped: ')'
1785| Character: '\n' | Code: 10 | Mapped: '\n'
1786| Character: ' ' | Code: 32 | Mapped: ' '
1787| Character: '.' | Code: 46 | Mapped: '.'
1788| Character: '1' | Code: 49 | Mapped: '1'
1789| Character: '0' | Code: 48 | Mapped: '0'
1790| Character: '0' | Code: 48 | Mapped: '0'
1791| Character: ' ' | Code: 32 | Mapped: ' '
1792| Character: "'" | Code: 39 | Mapped: "'"
1793| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1794| Character: '\n' | Code: 10 | Mapped: '\n'
1795| Character: '˜' | Code: 732 | Mapped: 'ק'
1796| Character: '˙' | Code: 729 | Mapped: 'ת'
1797| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1798| Character: '\uf8ff' | Code: 63743 | Mapped: 'נ'
1799| Character: '\n' | Code: 10 | Mapped: '\n'
1800| Character: '.' | Code: 46 | Mapped: '.'
1801| Character: '(' | Code: 40 | Mapped: '('
1802| Character: 'È' | Code: 200 | Mapped: 'י'
1803| Character: '¯' | Code: 175 | Mapped: 'ר'
1804| Character: '˘' | Code: 728 | Mapped: 'ש'
1805| Character: '˙' | Code: 729 | Mapped: 'ת'
1806| Character: ' ' | Code: 32 | Mapped: ' '
1807| Character: '‡' | Code: 8225 | Mapped: 'א'
1808| Character: 'È' | Code: 200 | Mapped: 'י'
1809| Character: ' ' | Code: 32 | Mapped: ' '
1810| Character: '"' | Code: 34 | Mapped: '"'
1811| Character: 'Ì' | Code: 204 | Mapped: 'ם'
1812| Character: 'Â' | Code: 194 | Mapped: 'ו'
1813| Character: 'È' | Code: 200 | Mapped: 'י'
1814| Character: ' ' | Code: 32 | Mapped: ' '
1815| Character: 'Ì' | Code: 204 | Mapped: 'ם'
1816| Character: 'Â' | Code: 194 | Mapped: 'ו'
1817| Character: 'È' | Code: 200 | Mapped: 'י'
1818| Character: '‰' | Code: 8240 | Mapped: 'ה'
1819| Character: '"' | Code: 34 | Mapped: '"'
1820| Character: '·' | Code: 183 | Mapped: 'ב'
1821| Character: ' ' | Code: 32 | Mapped: ' '
1822| Character: '\n' | Code: 10 | Mapped: '\n'
1823| Character: '‰' | Code: 8240 | Mapped: 'ה'
1824| Character: '‡' | Code: 8225 | Mapped: 'א'
1825| Character: '¯' | Code: 175 | Mapped: 'ר'
1826| Character: 'Â' | Code: 194 | Mapped: 'ו'
1827| Character: ' ' | Code: 32 | Mapped: ' '
1828| Character: '\n' | Code: 10 | Mapped: '\n'
1829| Character: 'È' | Code: 200 | Mapped: 'י'
1830| Character: '˙' | Code: 729 | Mapped: 'ת'
1831| Character: '‡' | Code: 8225 | Mapped: 'א'
1832| Character: '·' | Code: 183 | Mapped: 'ב'
1833| Character: ' ' | Code: 32 | Mapped: ' '
1834| Character: '‰' | Code: 8240 | Mapped: 'ה'
1835| Character: '"' | Code: 34 | Mapped: '"'
1836| Character: '„' | Code: 8222 | Mapped: 'ד'
1837| Character: '\n' | Code: 10 | Mapped: '\n'
1838| Character: '‡' | Code: 8225 | Mapped: 'א'
1839| Character: '"' | Code: 34 | Mapped: '"'
1840| Character: 'Î' | Code: 206 | Mapped: 'כ'
1841| Character: '˘' | Code: 728 | Mapped: 'ש'
1842| Character: '˙' | Code: 729 | Mapped: 'ת'
1843| Character: ' ' | Code: 32 | Mapped: ' '
1844| Character: 'Á' | Code: 193 | Mapped: 'ח'
1845| Character: 'Ï' | Code: 207 | Mapped: 'ל'
1846| Character: '˘' | Code: 728 | Mapped: 'ש'
1847| Character: '·' | Code: 183 | Mapped: 'ב'
1848| Character: ' ' | Code: 32 | Mapped: ' '
1849| Character: 'È' | Code: 200 | Mapped: 'י'
1850| Character: '‰' | Code: 8240 | Mapped: 'ה'
1851| Character: 'È' | Code: 200 | Mapped: 'י'
1852| Character: 'Â' | Code: 194 | Mapped: 'ו'
1853| Character: ' ' | Code: 32 | Mapped: ' '
1854| Character: '‰' | Code: 8240 | Mapped: 'ה'
1855| Character: '"' | Code: 34 | Mapped: '"'
1856| Character: '„' | Code: 8222 | Mapped: 'ד'
1857| Character: 'Â' | Code: 194 | Mapped: 'ו'
1858| Character: ' ' | Code: 32 | Mapped: ' '
1859| Character: 'È' | Code: 200 | Mapped: 'י'
1860| Character: '\uf8ff' | Code: 63743 | Mapped: 'נ'
1861| Character: '‚' | Code: 8218 | Mapped: 'ג'
1862| Character: 'Ï' | Code: 207 | Mapped: 'ל'
1863| Character: ' ' | Code: 32 | Mapped: ' '
1864| Character: '\n' | Code: 10 | Mapped: '\n'
1865| Character: '.' | Code: 46 | Mapped: '.'
1866| Character: 'Í' | Code: 205 | Mapped: 'ך'
1867| Character: 'Ï' | Code: 207 | Mapped: 'ל'
1868| Character: 'È' | Code: 200 | Mapped: 'י'
1869| Character: '‡' | Code: 8225 | Mapped: 'א'
1870| Character: 'Â' | Code: 194 | Mapped: 'ו'
1871| Character: ' ' | Code: 32 | Mapped: ' '
1872| Character: 'Â' | Code: 194 | Mapped: 'ו'
1873| Character: 'Ù' | Code: 217 | Mapped: 'פ'
1874| Character: '˘' | Code: 728 | Mapped: 'ש'
1875| Character: ' ' | Code: 32 | Mapped: ' '
1876| Character: "'" | Code: 39 | Mapped: "'"
1877| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1878| Character: ' ' | Code: 32 | Mapped: ' '
1879| Character: '·' | Code: 183 | Mapped: 'ב'
1880| Character: '"' | Code: 34 | Mapped: '"'
1881| Character: 'Á' | Code: 193 | Mapped: 'ח'
1882| Character: ' ' | Code: 32 | Mapped: ' '
1883| Character: 'È' | Code: 200 | Mapped: 'י'
1884| Character: '\uf8ff' | Code: 63743 | Mapped: 'נ'
1885| Character: '‚' | Code: 8218 | Mapped: 'ג'
1886| Character: 'Ï' | Code: 207 | Mapped: 'ל'
1887| Character: ' ' | Code: 32 | Mapped: ' '
1888| Character: 'È' | Code: 200 | Mapped: 'י'
1889| Character: '˙' | Code: 729 | Mapped: 'ת'
1890| Character: '‡' | Code: 8225 | Mapped: 'א'
1891| Character: '·' | Code: 183 | Mapped: 'ב'
1892| Character: ' ' | Code: 32 | Mapped: ' '
1893| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1894| Character: '"' | Code: 34 | Mapped: '"'
1895| Character: '‰' | Code: 8240 | Mapped: 'ה'
1896| Character: 'Ò' | Code: 210 | Mapped: 'ס'
1897| Character: ' ' | Code: 32 | Mapped: ' '
1898| Character: 'Ó' | Code: 211 | Mapped: 'מ'
1899| Character: '"' | Code: 34 | Mapped: '"'
1900| Character: 'Â' | Code: 194 | Mapped: 'ו'
1901| Character: '˙' | Code: 729 | Mapped: 'ת'
1902| Character: ')' | Code: 41 | Mapped: ')'
1903| Character: '\n' | Code: 10 | Mapped: '\n'
1904| Character: '.' | Code: 46 | Mapped: '.'
1905| Character: '(' | Code: 40 | Mapped: '('
1906| Character: 'Í' | Code: 205 | Mapped: 'ך'
1907| Character: 'Ï' | Code: 207 | Mapped: 'ל'
1908| Character: 'È' | Code: 200 | Mapped: 'י'
1909| Character: '‡' | Code: 8225 | Mapped: 'א'
1910| Character: 'Â' | Code: 194 | Mapped: 'ו'
1911| Character: ' ' | Code: 32 | Mapped: ' '
1912| Character: '‰' | Code: 8240 | Mapped: 'ה'
1913| Character: '˙' | Code: 729 | Mapped: 'ת'
1914| Character: ' ' | Code: 32 | Mapped: ' '
1915| Character: "'" | Code: 39 | Mapped: "'"
1916| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1917| Character: ' ' | Code: 32 | Mapped: ' '
1918| Character: '.' | Code: 46 | Mapped: '.'
1919| Character: 'Í' | Code: 205 | Mapped: 'ך'
1920| Character: 'Ï' | Code: 207 | Mapped: 'ל'
1921| Character: 'È' | Code: 200 | Mapped: 'י'
1922| Character: '‡' | Code: 8225 | Mapped: 'א'
1923| Character: 'Â' | Code: 194 | Mapped: 'ו'
1924| Character: ' ' | Code: 32 | Mapped: ' '
1925| Character: 'Â' | Code: 194 | Mapped: 'ו'
1926| Character: 'ˆ' | Code: 710 | Mapped: 'צ'
1927| Character: '˘' | Code: 728 | Mapped: 'ש'
1928| Character: ' ' | Code: 32 | Mapped: ' '
1929| Character: "'" | Code: 39 | Mapped: "'"
1930| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1931| Character: '\n' | Code: 10 | Mapped: '\n'
1932| Character: '(' | Code: 40 | Mapped: '('
1933| Character: '6' | Code: 54 | Mapped: '6'
1934| Character: '5' | Code: 53 | Mapped: '5'
1935| Character: '\n' | Code: 10 | Mapped: '\n'
1936| Character: '¯' | Code: 175 | Mapped: 'ר'
1937| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1938| Character: '˘' | Code: 728 | Mapped: 'ש'
1939| Character: ')' | Code: 41 | Mapped: ')'
1940| Character: ' ' | Code: 32 | Mapped: ' '
1941| Character: '·' | Code: 183 | Mapped: 'ב'
1942| Character: 'Ï' | Code: 207 | Mapped: 'ל'
1943| Character: ' ' | Code: 32 | Mapped: ' '
1944| Character: '¯' | Code: 175 | Mapped: 'ר'
1945| Character: 'Ú' | Code: 218 | Mapped: 'ע'
1946| Character: '˘' | Code: 728 | Mapped: 'ש'
1947| Character: ' ' | Code: 32 | Mapped: ' '
1948| Character: 'Ò' | Code: 210 | Mapped: 'ס'
1949| Character: '„' | Code: 8222 | Mapped: 'ד'
1950| Character: '¯' | Code: 175 | Mapped: 'ר'
1951| Character: 'Ù' | Code: 217 | Mapped: 'פ'
1952| Character: '·' | Code: 183 | Mapped: 'ב'
1953| Character: ' ' | Code: 32 | Mapped: ' '
1954| Character: '‡' | Code: 8225 | Mapped: 'א'
1955| Character: '·' | Code: 183 | Mapped: 'ב'
1956| Character: 'Â' | Code: 194 | Mapped: 'ו'
1957| Character: '‰' | Code: 8240 | Mapped: 'ה'
1958| Character: ' ' | Code: 32 | Mapped: ' '
1959| Character: 'Z' | Code: 90 | Mapped: '—'
1960| Character: ' ' | Code: 32 | Mapped: ' '
1961| Character: 'È' | Code: 200 | Mapped: 'י'
1962| Character: '¯' | Code: 175 | Mapped: 'ר'
1963| Character: 'Ù' | Code: 217 | Mapped: 'פ'
1964| Character: 'Ò' | Code: 210 | Mapped: 'ס'
1965| Character: '\n' | Code: 10 | Mapped: '\n'
1966| Character: ' ' | Code: 32 | Mapped: ' '
1967| Character: '(' | Code: 40 | Mapped: '('
1968| Character: '‰' | Code: 8240 | Mapped: 'ה'
1969| Character: '\uf8ff' | Code: 63743 | Mapped: 'נ'
1970| Character: 'Â' | Code: 194 | Mapped: 'ו'
1971| Character: 'Â' | Code: 194 | Mapped: 'ו'
1972| Character: 'Î' | Code: 206 | Mapped: 'כ'
1973| Character: '‰' | Code: 8240 | Mapped: 'ה'
1974| Character: '\n' | Code: 10 | Mapped: '\n'
1975| Character: '.' | Code: 46 | Mapped: '.'
1976| Character: '·' | Code: 183 | Mapped: 'ב'
1977| Character: '"' | Code: 34 | Mapped: '"'
1978| Character: 'Ù' | Code: 217 | Mapped: 'פ'
1979| Character: '\n' | Code: 10 | Mapped: '\n'
1980| Character: '(' | Code: 40 | Mapped: '('
1981| Character: '6' | Code: 54 | Mapped: '6'
1982| Character: '6' | Code: 54 | Mapped: '6'
1983| Character: '\n' | Code: 10 | Mapped: '\n'
1984| Character: '.' | Code: 46 | Mapped: '.'
1985| Character: 'Ê' | Code: 202 | Mapped: 'ז'
1986| Character: ' ' | Code: 32 | Mapped: ' '
1987| Character: ',' | Code: 44 | Mapped: ','
1988| Character: '„' | Code: 8222 | Mapped: 'ד'
1989| Character: ' ' | Code: 32 | Mapped: ' '
1990| Character: 'Ô' | Code: 212 | Mapped: 'ן'
1991| Character: '\uf8ff' | Code: 63743 | Mapped: 'נ'
1992| Character: 'Á' | Code: 193 | Mapped: 'ח'
1993| Character: '˙' | Code: 729 | Mapped: 'ת'
1994| Character: '‡' | Code: 8225 | Mapped: 'א'
1995| Character: 'Â' | Code: 194 | Mapped: 'ו'
1996| Character: '\n' | Code: 10 | Mapped: '\n'
1997| Character: '(' | Code: 40 | Mapped: '('
1998| Character: '6' | Code: 54 | Mapped: '6'
1999| Character: '7' | Code: 55 | Mapped: '7'
2000| Character: '\n' | Code: 10 | Mapped: '\n'
2001| Character: '˘' | Code: 728 | Mapped: 'ש'
2002| Character: '¯' | Code: 175 | Mapped: 'ר'
2003| Character: '˘' | Code: 728 | Mapped: 'ש'
2004| Character: '·' | Code: 183 | Mapped: 'ב'
2005| Character: ' ' | Code: 32 | Mapped: ' '
2006| Character: '‡' | Code: 8225 | Mapped: 'א'
2007| Character: '·' | Code: 183 | Mapped: 'ב'
2008| Character: 'Â' | Code: 194 | Mapped: 'ו'
2009| Character: '‰' | Code: 8240 | Mapped: 'ה'
2010| Character: ' ' | Code: 32 | Mapped: ' '
2011| Character: '.' | Code: 46 | Mapped: '.'
2012| Character: 'Ê' | Code: 202 | Mapped: 'ז'
2013| Character: '"' | Code: 34 | Mapped: '"'
2014| Character: '\uf8ff' | Code: 63743 | Mapped: 'נ'
2015| Character: '˜' | Code: 732 | Mapped: 'ק'
2016| Character: 'Ò' | Code: 210 | Mapped: 'ס'
2017| Character: ' ' | Code: 32 | Mapped: ' '
2018| Character: '˘' | Code: 728 | Mapped: 'ש'
2019| Character: '"' | Code: 34 | Mapped: '"'
2020| Character: '·' | Code: 183 | Mapped: 'ב'
2021| Character: 'È' | Code: 200 | Mapped: 'י'
2022| Character: '¯' | Code: 175 | Mapped: 'ר'
2023| Character: '‰' | Code: 8240 | Mapped: 'ה'
2024| Character: ' ' | Code: 32 | Mapped: ' '
2025| Character: '˙' | Code: 729 | Mapped: 'ת'
2026| Character: '"' | Code: 34 | Mapped: '"'
2027| Character: 'Â' | Code: 194 | Mapped: 'ו'
2028| Character: '˘' | Code: 728 | Mapped: 'ש'
2029| Character: '\n' | Code: 10 | Mapped: '\n'
2030| Character: '.' | Code: 46 | Mapped: '.'
2031| Character: 'Á' | Code: 193 | Mapped: 'ח'
2032| Character: '"' | Code: 34 | Mapped: '"'
2033| Character: 'Ù' | Code: 217 | Mapped: 'פ'
2034| Character: ' ' | Code: 32 | Mapped: ' '
2035| Character: '‰' | Code: 8240 | Mapped: 'ה'
2036| Character: 'Ï' | Code: 207 | Mapped: 'ל'
2037| Character: 'Ù' | Code: 217 | Mapped: 'פ'
2038| Character: '˙' | Code: 729 | Mapped: 'ת'
2039| Character: '‰' | Code: 8240 | Mapped: 'ה'
2040| Character: ' ' | Code: 32 | Mapped: ' '
2041| Character: '˙' | Code: 729 | Mapped: 'ת'
2042| Character: 'Â' | Code: 194 | Mapped: 'ו'
2043| Character: 'ˆ' | Code: 710 | Mapped: 'צ'
2044| Character: 'Ó' | Code: 211 | Mapped: 'מ'
2045| Character: '\n' | Code: 10 | Mapped: '\n'
2046| Character: '(' | Code: 40 | Mapped: '('
2047| Character: '6' | Code: 54 | Mapped: '6'
2048| Character: '8' | Code: 56 | Mapped: '8'
2049| Character: '\n' | Code: 10 | Mapped: '\n'
2050| Character: '.' | Code: 46 | Mapped: '.'
2051| Character: 'Ê' | Code: 202 | Mapped: 'ז'
2052| Character: '"' | Code: 34 | Mapped: '"'
2053| Character: 'Ï' | Code: 207 | Mapped: 'ל'
2054| Character: 'Ù' | Code: 217 | Mapped: 'פ'
2055| Character: 'Ò' | Code: 210 | Mapped: 'ס'
2056| Character: '\n' | Code: 10 | Mapped: '\n'
2057| Character: '(' | Code: 40 | Mapped: '('
2058| Character: '6' | Code: 54 | Mapped: '6'
2059| Character: '9' | Code: 57 | Mapped: '9'
2060| Character: '\n' | Code: 10 | Mapped: '\n'
2061| Character: '.' | Code: 46 | Mapped: '.'
2062| Character: '·' | Code: 183 | Mapped: 'ב'
2063| Character: ' ' | Code: 32 | Mapped: ' '
2064| Character: ',' | Code: 44 | Mapped: ','
2065| Character: 'Ò' | Code: 210 | Mapped: 'ס'
2066| Character: ' ' | Code: 32 | Mapped: ' '
2067| Character: "'" | Code: 39 | Mapped: "'"
2068| Character: 'È' | Code: 200 | Mapped: 'י'
2069| Character: 'Ú' | Code: 218 | Mapped: 'ע'
2070| Character: '˘' | Code: 728 | Mapped: 'ש'
2071| Character: 'È' | Code: 200 | Mapped: 'י'
2072| Character: '\n' | Code: 10 | Mapped: '\n'
